02, 07-04-2024 22:52:10, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 22:52:31, 74.000              ,63.000              ,22.000              ,0.000               ,3.000               ,3601.289            ,1815.000            ,6000.984            ,102.000             ,79.501              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,85.000              ,85.000              ,94.000              ,94.000              ,85.000              ,85.000              ,84.000              ,84.000              ,82.000              ,82.000              ,96.000              ,49.877              ,24.358              ,43.826              ,23.872              ,33.340              ,20.879              ,30.084              ,15.829              ,23.240              ,15.710              ,30.759              ,63.855              ,31.302              ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3289.856            ,3090.471            ,3289.856            ,27.074              ,8761.000            ,16966.000           ,58.600              ,21.492              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:32, 75.000              ,65.000              ,22.000              ,0.000               ,4.000               ,3543.828            ,1785.000            ,6000.984            ,103.000             ,81.178              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,85.000              ,85.000              ,93.000              ,93.000              ,85.000              ,85.000              ,85.000              ,85.000              ,80.000              ,80.000              ,95.000              ,46.761              ,20.821              ,40.619              ,22.886              ,34.578              ,19.722              ,28.188              ,16.550              ,23.957              ,14.716              ,31.938              ,61.230              ,30.164              ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,3389.549            ,26.812              ,8779.000            ,17017.000           ,56.600              ,45.829              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:33, 74.000              ,59.000              ,20.000              ,0.000               ,4.000               ,3569.688            ,1830.000            ,6000.984            ,101.000             ,75.680              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,85.000              ,85.000              ,91.000              ,91.000              ,84.000              ,84.000              ,85.000              ,85.000              ,81.000              ,81.000              ,95.000              ,37.041              ,20.854              ,39.774              ,20.186              ,26.477              ,17.595              ,26.441              ,13.536              ,21.167              ,12.753              ,26.011              ,57.912              ,26.646              ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,27.999              ,8729.000            ,17039.000           ,58.400              ,23.281              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:34, 75.000              ,55.000              ,21.000              ,0.000               ,2.000               ,3575.090            ,1845.000            ,6000.984            ,48.000              ,57.123              ,0.000               ,1.000               ,0.000               ,0.000               ,91.000              ,91.000              ,83.000              ,83.000              ,94.000              ,94.000              ,83.000              ,83.000              ,84.000              ,84.000              ,79.000              ,79.000              ,94.000              ,38.888              ,20.770              ,41.194              ,20.045              ,32.421              ,18.592              ,27.688              ,15.122              ,24.205              ,14.645              ,27.192              ,58.506              ,28.272              ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,27.353              ,8748.000            ,17036.000           ,56.400              ,62.647              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:35, 75.000              ,56.000              ,22.000              ,0.000               ,3.000               ,3572.617            ,1770.000            ,6000.984            ,108.000             ,78.805              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,86.000              ,86.000              ,93.000              ,93.000              ,84.000              ,84.000              ,85.000              ,85.000              ,80.000              ,80.000              ,95.000              ,46.761              ,27.656              ,50.296              ,25.611              ,38.250              ,26.305              ,35.273              ,19.439              ,29.073              ,18.656              ,32.623              ,66.962              ,34.742              ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3888.012            ,3788.319            ,3788.319            ,3888.012            ,27.436              ,8748.000            ,17026.000           ,56.700              ,20.883              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:36, 74.000              ,62.000              ,24.000              ,0.000               ,4.000               ,3583.445            ,1845.000            ,6000.984            ,78.000              ,74.583              ,0.000               ,1.000               ,0.000               ,0.000               ,92.000              ,92.000              ,84.000              ,84.000              ,95.000              ,95.000              ,85.000              ,85.000              ,85.000              ,85.000              ,82.000              ,82.000              ,95.000              ,49.188              ,23.958              ,50.744              ,25.287              ,36.814              ,24.890              ,31.448              ,18.028              ,27.035              ,16.464              ,32.742              ,66.983              ,33.632              ,2791.393            ,2791.393            ,2791.393            ,2791.393            ,2791.393            ,2791.393            ,2791.393            ,2791.393            ,2891.086            ,2891.086            ,2891.086            ,2990.778            ,2990.778            ,27.422              ,8771.000            ,17001.000           ,55.300              ,25.023              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:37, 75.000              ,54.000              ,22.000              ,0.000               ,2.000               ,3582.289            ,1830.000            ,6000.984            ,83.000              ,75.350              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,85.000              ,85.000              ,91.000              ,91.000              ,85.000              ,85.000              ,84.000              ,84.000              ,83.000              ,83.000              ,93.000              ,44.261              ,25.317              ,43.302              ,24.142              ,32.624              ,24.209              ,31.394              ,17.999              ,25.023              ,15.699              ,31.258              ,72.420              ,32.304              ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,27.271              ,8739.000            ,16983.000           ,57.800              ,23.363              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:38, 75.000              ,54.000              ,21.000              ,0.000               ,3.000               ,3570.090            ,1845.000            ,6000.984            ,100.000             ,73.472              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,83.000              ,83.000              ,92.000              ,92.000              ,85.000              ,85.000              ,84.000              ,84.000              ,80.000              ,80.000              ,94.000              ,46.541              ,25.558              ,43.800              ,24.636              ,34.419              ,22.651              ,28.150              ,18.206              ,27.164              ,17.722              ,28.015              ,67.174              ,32.003              ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3289.855            ,3289.855            ,3289.855            ,3190.162            ,3289.855            ,27.234              ,8765.000            ,16987.000           ,57.700              ,22.593              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:39, 75.000              ,58.000              ,22.000              ,0.000               ,3.000               ,3535.113            ,1815.000            ,6000.984            ,90.000              ,77.295              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,84.000              ,84.000              ,91.000              ,91.000              ,84.000              ,84.000              ,84.000              ,84.000              ,80.000              ,80.000              ,95.000              ,41.216              ,21.432              ,38.509              ,18.999              ,29.521              ,21.082              ,26.741              ,14.955              ,20.412              ,14.876              ,23.061              ,61.949              ,27.729              ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,26.679              ,8743.000            ,16956.000           ,57.900              ,27.273              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:40, 75.000              ,60.000              ,22.000              ,0.000               ,2.000               ,3527.664            ,1815.000            ,6000.984            ,89.000              ,77.598              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,84.000              ,84.000              ,95.000              ,95.000              ,87.000              ,87.000              ,88.000              ,88.000              ,83.000              ,83.000              ,95.000              ,40.122              ,20.100              ,41.489              ,24.000              ,33.432              ,20.676              ,28.483              ,17.605              ,24.871              ,18.473              ,26.896              ,63.963              ,30.009              ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,2990.778            ,28.074              ,8732.000            ,16928.000           ,59.200              ,21.914              ,N/A                 ,N/A                 ,N/A                 
