02, 07-04-2024 23:28:09, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 23:28:47, 46.000              ,8.000               ,11.000              ,6.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,10.069              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,59.000              ,59.000              ,61.000              ,61.000              ,60.000              ,60.000              ,57.000              ,57.000              ,55.000              ,55.000              ,62.000              ,8.765               ,1.345               ,12.883              ,4.086               ,6.004               ,5.314               ,7.087               ,0.898               ,2.656               ,2.461               ,8.308               ,8.714               ,5.710               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,3987.703            ,4087.396            ,4087.396            ,14.764              ,6565.000            ,12007.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:48, 46.000              ,11.000              ,13.000              ,11.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,10.008              ,0.000               ,0.000               ,0.000               ,1.000               ,63.000              ,63.000              ,59.000              ,59.000              ,64.000              ,64.000              ,59.000              ,59.000              ,59.000              ,59.000              ,57.000              ,57.000              ,64.000              ,10.193              ,2.490               ,13.410              ,4.909               ,6.623               ,7.751               ,7.010               ,2.599               ,7.427               ,3.632               ,5.518               ,7.001               ,6.547               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,14.800              ,6565.000            ,12004.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:49, 46.000              ,11.000              ,13.000              ,11.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,10.004              ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,63.000              ,63.000              ,68.000              ,68.000              ,64.000              ,64.000              ,63.000              ,63.000              ,61.000              ,61.000              ,75.000              ,15.382              ,6.440               ,23.263              ,7.132               ,12.498              ,7.015               ,10.151              ,1.766               ,10.792              ,6.883               ,7.763               ,8.927               ,9.834               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,22.903              ,6558.000            ,12003.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:50, 46.000              ,10.000              ,13.000              ,10.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.646               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,65.000              ,65.000              ,69.000              ,69.000              ,66.000              ,66.000              ,64.000              ,64.000              ,63.000              ,63.000              ,71.000              ,13.928              ,5.833               ,21.670              ,4.998               ,9.805               ,7.601               ,8.737               ,2.427               ,7.666               ,4.274               ,10.007              ,7.392               ,8.695               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,20.892              ,6560.000            ,12003.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:51, 46.000              ,4.000               ,10.000              ,1.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.497               ,0.000               ,0.000               ,0.000               ,1.000               ,63.000              ,63.000              ,60.000              ,60.000              ,62.000              ,62.000              ,60.000              ,60.000              ,58.000              ,58.000              ,59.000              ,59.000              ,63.000              ,9.997               ,4.371               ,10.553              ,5.141               ,6.345               ,5.927               ,6.758               ,0.762               ,3.001               ,3.148               ,5.098               ,4.838               ,5.495               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,14.878              ,6561.000            ,12004.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:52, 46.000              ,4.000               ,9.000               ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.585               ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,58.000              ,58.000              ,61.000              ,61.000              ,58.000              ,58.000              ,57.000              ,57.000              ,54.000              ,54.000              ,68.000              ,9.218               ,2.131               ,10.478              ,4.632               ,9.435               ,4.823               ,6.168               ,3.609               ,8.313               ,3.771               ,5.738               ,4.858               ,6.098               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,13.831              ,6560.000            ,12002.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:53, 46.000              ,7.000               ,11.000              ,6.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.903               ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,59.000              ,59.000              ,64.000              ,64.000              ,60.000              ,60.000              ,59.000              ,59.000              ,55.000              ,55.000              ,70.000              ,18.055              ,4.243               ,14.335              ,6.517               ,8.334               ,5.845               ,7.219               ,1.262               ,5.213               ,4.906               ,6.316               ,6.401               ,7.387               ,3987.703            ,3987.703            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,17.748              ,6561.000            ,12001.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:54, 46.000              ,10.000              ,13.000              ,9.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.950               ,0.000               ,0.000               ,0.000               ,1.000               ,65.000              ,65.000              ,64.000              ,64.000              ,64.000              ,64.000              ,61.000              ,61.000              ,59.000              ,59.000              ,56.000              ,56.000              ,66.000              ,14.779              ,5.293               ,17.228              ,6.479               ,11.993              ,4.484               ,7.400               ,3.470               ,5.305               ,3.347               ,6.472               ,7.121               ,7.781               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,18.324              ,6562.000            ,12002.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:55, 46.000              ,10.000              ,13.000              ,12.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.787               ,0.000               ,0.000               ,0.000               ,1.000               ,72.000              ,72.000              ,67.000              ,67.000              ,69.000              ,69.000              ,67.000              ,67.000              ,63.000              ,63.000              ,63.000              ,63.000              ,72.000              ,10.905              ,2.781               ,12.470              ,8.164               ,7.414               ,5.100               ,7.780               ,1.148               ,4.666               ,3.023               ,4.907               ,6.231               ,6.216               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,17.098              ,6561.000            ,12004.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:56, 46.000              ,12.000              ,13.000              ,13.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.733               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,66.000              ,66.000              ,69.000              ,69.000              ,66.000              ,66.000              ,69.000              ,71.000              ,62.000              ,62.000              ,71.000              ,15.067              ,3.114               ,17.960              ,5.393               ,10.018              ,6.273               ,8.448               ,2.407               ,8.213               ,4.584               ,7.660               ,6.852               ,7.999               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,19.262              ,6562.000            ,12004.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:57, 46.000              ,6.000               ,11.000              ,4.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.628               ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,62.000              ,62.000              ,67.000              ,67.000              ,63.000              ,63.000              ,61.000              ,61.000              ,60.000              ,60.000              ,67.000              ,11.900              ,3.151               ,14.144              ,7.815               ,9.044               ,7.357               ,8.203               ,2.947               ,5.005               ,4.142               ,12.916              ,6.305               ,7.744               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,17.936              ,6564.000            ,12005.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:58, 46.000              ,5.000               ,10.000              ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.509               ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,65.000              ,65.000              ,67.000              ,67.000              ,64.000              ,64.000              ,61.000              ,61.000              ,58.000              ,58.000              ,68.000              ,13.553              ,2.935               ,14.064              ,11.273              ,8.931               ,4.803               ,7.309               ,3.965               ,4.831               ,3.370               ,10.012              ,7.869               ,7.743               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,17.983              ,6565.000            ,12006.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:28:59, 46.000              ,4.000               ,9.000               ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.557               ,0.000               ,0.000               ,0.000               ,1.000               ,84.000              ,84.000              ,68.000              ,68.000              ,76.000              ,76.000              ,70.000              ,70.000              ,73.000              ,73.000              ,65.000              ,65.000              ,80.000              ,16.108              ,6.284               ,19.198              ,7.367               ,16.376              ,12.820              ,15.230              ,1.895               ,13.743              ,4.160               ,16.975              ,7.627               ,11.482              ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,23.948              ,6577.000            ,12017.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:00, 46.000              ,6.000               ,10.000              ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.550               ,0.000               ,0.000               ,0.000               ,1.000               ,65.000              ,65.000              ,63.000              ,63.000              ,64.000              ,64.000              ,61.000              ,61.000              ,59.000              ,59.000              ,55.000              ,55.000              ,65.000              ,15.046              ,3.374               ,14.200              ,7.608               ,14.326              ,9.727               ,8.472               ,5.843               ,7.347               ,4.632               ,6.595               ,6.679               ,8.654               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,16.843              ,6574.000            ,12021.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:01, 46.000              ,5.000               ,10.000              ,1.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.684               ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,62.000              ,62.000              ,66.000              ,66.000              ,62.000              ,62.000              ,61.000              ,61.000              ,59.000              ,59.000              ,67.000              ,11.372              ,2.488               ,18.233              ,7.166               ,9.135               ,4.244               ,7.408               ,2.831               ,5.560               ,3.058               ,5.972               ,6.602               ,7.006               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,17.207              ,6573.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:02, 46.000              ,8.000               ,11.000              ,6.000               ,0.000               ,727.957             ,300.000             ,405.000             ,13.000              ,10.169              ,0.000               ,0.000               ,0.000               ,1.000               ,68.000              ,68.000              ,64.000              ,64.000              ,68.000              ,68.000              ,66.000              ,66.000              ,63.000              ,63.000              ,59.000              ,59.000              ,68.000              ,13.792              ,3.242               ,15.801              ,6.128               ,8.952               ,8.292               ,8.851               ,4.628               ,6.582               ,5.659               ,10.462              ,7.464               ,8.321               ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,19.742              ,6574.000            ,12017.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:03, 46.000              ,10.000              ,13.000              ,13.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.976               ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,64.000              ,64.000              ,73.000              ,73.000              ,67.000              ,67.000              ,62.000              ,62.000              ,60.000              ,60.000              ,74.000              ,17.416              ,3.457               ,12.604              ,4.924               ,7.617               ,4.607               ,8.844               ,1.908               ,5.133               ,3.915               ,6.069               ,5.785               ,6.857               ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,17.201              ,6571.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:04, 46.000              ,10.000              ,12.000              ,9.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.693               ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,60.000              ,60.000              ,62.000              ,62.000              ,59.000              ,59.000              ,58.000              ,58.000              ,58.000              ,58.000              ,63.000              ,11.850              ,4.572               ,10.969              ,6.071               ,7.269               ,7.516               ,9.494               ,4.132               ,4.094               ,3.555               ,6.195               ,5.812               ,6.794               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,16.659              ,6574.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:05, 46.000              ,5.000               ,10.000              ,1.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.404               ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,61.000              ,61.000              ,64.000              ,64.000              ,61.000              ,61.000              ,59.000              ,59.000              ,59.000              ,59.000              ,64.000              ,9.673               ,1.443               ,9.421               ,4.114               ,7.361               ,5.535               ,5.400               ,1.386               ,5.058               ,4.041               ,5.293               ,5.028               ,5.313               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,12.937              ,6576.000            ,12017.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:06, 46.000              ,8.000               ,11.000              ,7.000               ,0.000               ,727.957             ,300.000             ,405.000             ,13.000              ,9.951               ,0.000               ,0.000               ,0.000               ,1.000               ,63.000              ,63.000              ,59.000              ,59.000              ,62.000              ,62.000              ,59.000              ,59.000              ,57.000              ,57.000              ,59.000              ,59.000              ,63.000              ,9.969               ,1.517               ,11.579              ,4.302               ,5.506               ,5.163               ,6.156               ,3.697               ,6.301               ,3.120               ,8.825               ,8.720               ,6.238               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,16.136              ,6576.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:07, 46.000              ,11.000              ,13.000              ,10.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.893               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,65.000              ,65.000              ,69.000              ,69.000              ,67.000              ,67.000              ,64.000              ,64.000              ,61.000              ,61.000              ,70.000              ,16.252              ,6.741               ,25.755              ,7.276               ,12.154              ,9.242               ,12.720              ,3.289               ,10.683              ,6.628               ,12.692              ,8.759               ,11.016              ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,25.224              ,6576.000            ,12017.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:08, 46.000              ,11.000              ,13.000              ,12.000              ,0.000               ,727.957             ,300.000             ,405.000             ,13.000              ,9.925               ,0.000               ,0.000               ,0.000               ,1.000               ,73.000              ,73.000              ,62.000              ,62.000              ,66.000              ,66.000              ,63.000              ,63.000              ,60.000              ,60.000              ,60.000              ,60.000              ,72.000              ,11.852              ,8.825               ,13.945              ,5.745               ,7.727               ,4.399               ,7.004               ,2.511               ,4.770               ,3.305               ,6.298               ,7.317               ,6.975               ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,4087.397            ,17.797              ,6575.000            ,12014.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:09, 46.000              ,11.000              ,12.000              ,8.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.625               ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,61.000              ,61.000              ,65.000              ,65.000              ,61.000              ,61.000              ,59.000              ,59.000              ,57.000              ,57.000              ,71.000              ,12.403              ,2.216               ,11.678              ,6.441               ,8.952               ,5.956               ,9.824               ,4.193               ,8.336               ,3.896               ,9.760               ,6.072               ,7.477               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,17.098              ,6577.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:10, 46.000              ,4.000               ,10.000              ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.674               ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,60.000              ,60.000              ,67.000              ,67.000              ,61.000              ,61.000              ,58.000              ,58.000              ,57.000              ,57.000              ,67.000              ,6.495               ,0.881               ,7.583               ,3.360               ,4.139               ,6.274               ,7.168               ,1.375               ,1.775               ,1.866               ,3.291               ,4.289               ,4.041               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,11.606              ,6570.000            ,12012.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:11, 46.000              ,9.000               ,12.000              ,7.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,10.231              ,0.000               ,0.000               ,0.000               ,1.000               ,63.000              ,63.000              ,60.000              ,60.000              ,62.000              ,62.000              ,60.000              ,60.000              ,58.000              ,58.000              ,60.000              ,60.000              ,64.000              ,11.832              ,3.189               ,14.706              ,6.925               ,7.404               ,5.812               ,7.124               ,5.597               ,7.492               ,6.880               ,7.568               ,7.647               ,7.681               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,15.734              ,6574.000            ,12013.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:12, 46.000              ,10.000              ,13.000              ,10.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,10.099              ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,73.000              ,73.000              ,68.000              ,68.000              ,65.000              ,65.000              ,60.000              ,60.000              ,58.000              ,58.000              ,73.000              ,10.133              ,9.535               ,13.533              ,3.568               ,9.287               ,4.726               ,7.492               ,1.206               ,2.727               ,2.646               ,4.469               ,5.530               ,6.238               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,15.685              ,6572.000            ,12012.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:13, 46.000              ,12.000              ,13.000              ,10.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,10.172              ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,60.000              ,60.000              ,62.000              ,62.000              ,60.000              ,60.000              ,58.000              ,58.000              ,58.000              ,58.000              ,64.000              ,15.119              ,1.860               ,8.316               ,4.725               ,7.403               ,10.343              ,6.582               ,3.304               ,6.957               ,3.191               ,6.317               ,5.280               ,6.616               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,15.928              ,6571.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:14, 46.000              ,9.000               ,13.000              ,12.000              ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.872               ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,60.000              ,60.000              ,63.000              ,63.000              ,63.000              ,63.000              ,58.000              ,58.000              ,57.000              ,57.000              ,64.000              ,11.071              ,5.110               ,12.680              ,5.009               ,7.220               ,4.770               ,9.452               ,3.670               ,4.198               ,3.739               ,6.270               ,6.506               ,6.641               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,15.458              ,6573.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:15, 46.000              ,6.000               ,11.000              ,5.000               ,0.000               ,727.957             ,300.000             ,405.000             ,12.000              ,9.570               ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,58.000              ,58.000              ,59.000              ,59.000              ,58.000              ,58.000              ,56.000              ,56.000              ,57.000              ,57.000              ,61.000              ,8.378               ,1.676               ,8.391               ,7.460               ,6.722               ,5.706               ,6.831               ,2.385               ,2.840               ,3.948               ,4.639               ,4.770               ,5.312               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,12.606              ,6574.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:16, 46.000              ,5.000               ,10.000              ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.601               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,65.000              ,65.000              ,70.000              ,70.000              ,66.000              ,66.000              ,65.000              ,65.000              ,62.000              ,62.000              ,71.000              ,12.812              ,6.635               ,24.189              ,6.775               ,11.082              ,11.853              ,8.189               ,19.247              ,13.358              ,2.761               ,11.594              ,6.081               ,11.215              ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,3987.703            ,4087.396            ,3987.703            ,3987.703            ,3987.703            ,4087.396            ,4087.396            ,23.849              ,6584.000            ,12019.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:17, 46.000              ,4.000               ,9.000               ,0.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.605               ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,59.000              ,59.000              ,62.000              ,62.000              ,61.000              ,61.000              ,58.000              ,58.000              ,60.000              ,60.000              ,63.000              ,15.970              ,4.114               ,9.937               ,5.461               ,6.477               ,4.846               ,10.627              ,6.097               ,3.907               ,4.730               ,7.078               ,5.686               ,7.078               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,14.682              ,6581.000            ,12017.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:18, 46.000              ,6.000               ,10.000              ,2.000               ,0.000               ,727.957             ,300.000             ,405.000             ,11.000              ,9.656               ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,68.000              ,58.000              ,58.000              ,59.000              ,59.000              ,58.000              ,58.000              ,57.000              ,57.000              ,57.000              ,57.000              ,67.000              ,8.846               ,1.190               ,15.585              ,3.880               ,4.443               ,3.455               ,4.269               ,2.784               ,2.379               ,2.092               ,7.165               ,3.728               ,4.985               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,13.606              ,6573.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:29:19, 46.000              ,7.000               ,11.000              ,6.000               ,0.000               ,727.957             ,300.000             ,405.000             ,13.000              ,10.125              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,58.000              ,58.000              ,60.000              ,60.000              ,59.000              ,59.000              ,56.000              ,56.000              ,58.000              ,58.000              ,62.000              ,9.242               ,1.952               ,11.309              ,7.787               ,4.629               ,3.934               ,7.020               ,3.959               ,3.598               ,2.504               ,5.512               ,5.282               ,5.561               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,14.115              ,6575.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
