Number, Time, GPU1 temperature    ,GPU1 usage          ,GPU2 usage          ,GPU1 FB usage       ,GPU1 VID usage      ,GPU2 VID usage      ,GPU1 BUS usage      ,GPU1 memory usage   ,GPU2 memory usage   ,GPU1 core clock     ,GPU1 memory clock   ,GPU1 power          ,GPU1 temp limit     ,GPU1 power limit    ,GPU1 voltage limit  ,GPU1 no load limit  ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           
80, 25-04-2024 10:27:01, 51.000              ,9.000               ,0.000               ,17.000              ,4.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.687               ,0.000               ,0.000               ,0.000               ,1.000               ,82.000              ,82.000              ,73.000              ,73.000              ,73.000              ,74.000              ,71.000              ,71.000              ,83.000              ,20.437              ,14.843              ,21.319              ,5.443               ,17.220              ,6.963               ,14.374              ,13.815              ,14.302              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,23.769              ,6744.000            ,12374.000           ,0.000               
80, 25-04-2024 10:27:02, 51.000              ,5.000               ,0.000               ,15.000              ,0.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.539               ,0.000               ,0.000               ,0.000               ,1.000               ,75.000              ,75.000              ,73.000              ,73.000              ,76.000              ,76.000              ,75.000              ,75.000              ,76.000              ,16.537              ,15.994              ,14.653              ,5.151               ,9.235               ,5.333               ,13.299              ,12.842              ,11.631              ,4193.293            ,4293.134            ,4293.134            ,4293.134            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,23.762              ,6745.000            ,12375.000           ,0.000               
80, 25-04-2024 10:27:03, 51.000              ,5.000               ,0.000               ,15.000              ,0.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.892               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,70.000              ,70.000              ,78.000              ,78.000              ,68.000              ,68.000              ,78.000              ,18.845              ,14.443              ,19.198              ,7.612               ,13.198              ,5.649               ,13.416              ,11.932              ,13.037              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,23.668              ,6745.000            ,12376.000           ,0.000               
80, 25-04-2024 10:27:04, 51.000              ,5.000               ,0.000               ,15.000              ,0.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.870               ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,71.000              ,71.000              ,67.000              ,67.000              ,71.000              ,71.000              ,71.000              ,13.828              ,13.730              ,14.408              ,4.017               ,6.334               ,7.267               ,14.229              ,10.838              ,10.581              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,21.494              ,6739.000            ,12313.000           ,0.000               
80, 25-04-2024 10:27:05, 51.000              ,8.000               ,0.000               ,16.000              ,3.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.736               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,76.000              ,76.000              ,67.000              ,67.000              ,74.000              ,74.000              ,76.000              ,16.584              ,15.418              ,13.643              ,8.899               ,11.216              ,6.831               ,15.280              ,12.699              ,12.571              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,21.348              ,6739.000            ,12310.000           ,0.000               
80, 25-04-2024 10:27:06, 51.000              ,6.000               ,0.000               ,16.000              ,2.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.521               ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,69.000              ,69.000              ,76.000              ,76.000              ,72.000              ,72.000              ,76.000              ,13.905              ,11.843              ,15.753              ,4.659               ,10.150              ,4.862               ,10.067              ,11.680              ,10.365              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,23.245              ,6739.000            ,12310.000           ,0.000               
80, 25-04-2024 10:27:07, 51.000              ,6.000               ,0.000               ,15.000              ,1.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.827               ,0.000               ,0.000               ,0.000               ,1.000               ,78.000              ,78.000              ,70.000              ,70.000              ,67.000              ,67.000              ,68.000              ,68.000              ,79.000              ,18.643              ,13.688              ,15.443              ,7.677               ,9.863               ,7.583               ,9.319               ,12.368              ,11.823              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,21.533              ,6739.000            ,12311.000           ,0.000               
80, 25-04-2024 10:27:08, 51.000              ,8.000               ,0.000               ,17.000              ,6.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.712               ,0.000               ,0.000               ,0.000               ,1.000               ,80.000              ,80.000              ,69.000              ,69.000              ,68.000              ,68.000              ,69.000              ,69.000              ,80.000              ,17.429              ,15.542              ,16.061              ,8.085               ,9.362               ,5.160               ,11.718              ,11.511              ,11.858              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,21.807              ,6739.000            ,12311.000           ,0.000               
80, 25-04-2024 10:27:09, 51.000              ,10.000              ,0.000               ,18.000              ,7.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.545               ,0.000               ,0.000               ,0.000               ,1.000               ,76.000              ,76.000              ,70.000              ,70.000              ,78.000              ,78.000              ,68.000              ,68.000              ,78.000              ,18.739              ,11.477              ,16.301              ,6.116               ,11.851              ,4.197               ,11.760              ,11.820              ,11.533              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,22.281              ,6739.000            ,12312.000           ,0.000               
80, 25-04-2024 10:27:10, 51.000              ,10.000              ,0.000               ,18.000              ,7.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.388               ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,70.000              ,70.000              ,77.000              ,77.000              ,68.000              ,68.000              ,77.000              ,17.349              ,14.145              ,16.114              ,7.117               ,12.643              ,7.071               ,14.641              ,11.347              ,12.553              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,23.215              ,6736.000            ,12307.000           ,0.000               
80, 25-04-2024 10:27:11, 51.000              ,10.000              ,0.000               ,18.000              ,8.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.485               ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,69.000              ,69.000              ,76.000              ,77.000              ,68.000              ,68.000              ,77.000              ,15.880              ,11.910              ,14.895              ,5.981               ,10.315              ,7.323               ,10.281              ,11.212              ,10.975              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,21.984              ,6734.000            ,12291.000           ,0.000               
80, 25-04-2024 10:27:12, 51.000              ,8.000               ,0.000               ,17.000              ,7.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.313               ,0.000               ,0.000               ,0.000               ,1.000               ,79.000              ,79.000              ,76.000              ,76.000              ,84.000              ,84.000              ,81.000              ,81.000              ,85.000              ,14.941              ,21.082              ,20.440              ,14.158              ,13.030              ,12.505              ,19.429              ,23.250              ,17.354              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,26.621              ,6747.000            ,12303.000           ,0.000               
80, 25-04-2024 10:27:13, 51.000              ,10.000              ,0.000               ,18.000              ,7.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.360               ,0.000               ,0.000               ,0.000               ,1.000               ,76.000              ,76.000              ,71.000              ,71.000              ,70.000              ,70.000              ,74.000              ,75.000              ,76.000              ,14.752              ,11.959              ,15.825              ,9.209               ,10.527              ,8.350               ,9.353               ,13.648              ,11.703              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,21.701              ,6743.000            ,12288.000           ,0.000               
80, 25-04-2024 10:27:14, 51.000              ,10.000              ,0.000               ,18.000              ,7.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.650               ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,70.000              ,70.000              ,66.000              ,66.000              ,74.000              ,74.000              ,74.000              ,14.138              ,14.225              ,12.728              ,10.711              ,10.462              ,4.983               ,10.009              ,15.415              ,11.584              ,4193.293            ,4293.134            ,4293.134            ,4293.134            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,22.219              ,6738.000            ,12285.000           ,0.000               
80, 25-04-2024 10:27:15, 51.000              ,9.000               ,0.000               ,18.000              ,6.000               ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,10.840              ,0.000               ,0.000               ,0.000               ,1.000               ,80.000              ,80.000              ,72.000              ,72.000              ,71.000              ,71.000              ,72.000              ,72.000              ,80.000              ,17.125              ,15.197              ,14.788              ,6.223               ,14.721              ,7.355               ,10.242              ,12.968              ,12.327              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,22.441              ,6743.000            ,12285.000           ,0.000               
80, 25-04-2024 10:27:16, 51.000              ,23.000              ,0.000               ,26.000              ,15.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,300.000             ,405.000             ,9.314               ,0.000               ,0.000               ,0.000               ,1.000               ,91.000              ,91.000              ,93.000              ,93.000              ,96.000              ,96.000              ,85.000              ,85.000              ,95.000              ,28.286              ,21.092              ,27.714              ,20.917              ,24.746              ,29.203              ,25.219              ,38.759              ,26.992              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,4293.134            ,34.440              ,6742.000            ,12352.000           ,0.000               
80, 25-04-2024 10:27:17, 51.000              ,41.000              ,0.000               ,34.000              ,17.000              ,0.000               ,4.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.862              ,0.000               ,0.000               ,0.000               ,1.000               ,86.000              ,86.000              ,83.000              ,83.000              ,83.000              ,83.000              ,89.000              ,89.000              ,87.000              ,39.010              ,33.350              ,35.262              ,36.782              ,41.448              ,40.574              ,52.514              ,53.455              ,41.549              ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,36.163              ,6778.000            ,12371.000           ,0.000               
80, 25-04-2024 10:27:18, 51.000              ,25.000              ,0.000               ,29.000              ,17.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.624              ,0.000               ,0.000               ,0.000               ,1.000               ,75.000              ,76.000              ,72.000              ,73.000              ,73.000              ,73.000              ,74.000              ,74.000              ,78.000              ,19.699              ,20.844              ,16.746              ,13.068              ,18.379              ,11.521              ,13.078              ,23.361              ,17.087              ,3993.613            ,3993.613            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,26.178              ,6745.000            ,12363.000           ,0.000               
80, 25-04-2024 10:27:19, 51.000              ,25.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.702              ,0.000               ,0.000               ,0.000               ,1.000               ,89.000              ,89.000              ,85.000              ,85.000              ,81.000              ,81.000              ,80.000              ,80.000              ,90.000              ,21.977              ,17.283              ,16.289              ,19.668              ,15.613              ,11.673              ,15.211              ,21.308              ,17.378              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,26.011              ,6747.000            ,12415.000           ,0.000               
80, 25-04-2024 10:27:20, 51.000              ,25.000              ,0.000               ,29.000              ,17.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.771              ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,89.000              ,89.000              ,92.000              ,91.000              ,88.000              ,88.000              ,93.000              ,38.713              ,35.639              ,40.063              ,48.175              ,43.245              ,41.757              ,40.836              ,44.610              ,41.630              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,38.950              ,6770.000            ,12432.000           ,0.000               
80, 25-04-2024 10:27:21, 51.000              ,28.000              ,0.000               ,30.000              ,17.000              ,0.000               ,1.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.632              ,0.000               ,0.000               ,0.000               ,1.000               ,92.000              ,92.000              ,87.000              ,87.000              ,93.000              ,93.000              ,85.000              ,85.000              ,93.000              ,77.826              ,70.813              ,74.739              ,75.952              ,78.977              ,77.775              ,79.593              ,80.440              ,77.014              ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,37.969              ,6876.000            ,12461.000           ,0.000               
80, 25-04-2024 10:27:22, 51.000              ,28.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.864              ,0.000               ,0.000               ,0.000               ,1.000               ,94.000              ,94.000              ,88.000              ,88.000              ,95.000              ,95.000              ,86.000              ,86.000              ,95.000              ,78.175              ,79.062              ,81.343              ,77.482              ,83.955              ,80.859              ,86.602              ,84.304              ,81.473              ,3893.771            ,3893.771            ,3893.771            ,3893.771            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3893.771            ,37.523              ,6920.000            ,12494.000           ,0.000               
80, 25-04-2024 10:27:23, 51.000              ,28.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.807              ,0.000               ,0.000               ,0.000               ,1.000               ,86.000              ,86.000              ,79.000              ,79.000              ,91.000              ,91.000              ,90.000              ,90.000              ,91.000              ,35.755              ,39.405              ,41.358              ,34.539              ,47.394              ,40.959              ,59.533              ,48.283              ,43.403              ,3294.729            ,3294.729            ,3294.729            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3394.570            ,3594.250            ,36.106              ,6930.000            ,12470.000           ,0.000               
80, 25-04-2024 10:27:24, 52.000              ,27.000              ,0.000               ,30.000              ,18.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.920              ,0.000               ,0.000               ,0.000               ,1.000               ,88.000              ,88.000              ,84.000              ,84.000              ,95.000              ,95.000              ,86.000              ,86.000              ,95.000              ,46.131              ,50.787              ,55.355              ,55.505              ,56.341              ,62.650              ,58.355              ,62.822              ,55.993              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,36.099              ,7031.000            ,12515.000           ,0.000               
80, 25-04-2024 10:27:25, 52.000              ,27.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1476.664            ,16.012              ,375.000             ,405.000             ,10.744              ,0.000               ,0.000               ,0.000               ,1.000               ,94.000              ,94.000              ,91.000              ,91.000              ,92.000              ,92.000              ,86.000              ,86.000              ,94.000              ,72.881              ,69.172              ,78.823              ,71.179              ,75.977              ,80.642              ,75.380              ,80.025              ,75.510              ,3394.571            ,3394.571            ,3394.571            ,3294.730            ,3294.730            ,3294.730            ,3294.730            ,3294.730            ,3394.571            ,37.643              ,6966.000            ,12471.000           ,0.000               
80, 25-04-2024 10:27:26, 52.000              ,27.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1472.852            ,16.012              ,375.000             ,405.000             ,10.734              ,0.000               ,0.000               ,0.000               ,1.000               ,90.000              ,95.000              ,87.000              ,87.000              ,95.000              ,95.000              ,84.000              ,84.000              ,95.000              ,49.614              ,40.186              ,48.849              ,38.082              ,51.130              ,51.200              ,65.314              ,53.401              ,49.722              ,4093.453            ,4093.453            ,4093.453            ,4093.453            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,37.546              ,6879.000            ,12390.000           ,0.000               
80, 25-04-2024 10:27:27, 52.000              ,27.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1472.852            ,16.012              ,375.000             ,405.000             ,10.730              ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,89.000              ,89.000              ,94.000              ,94.000              ,88.000              ,88.000              ,95.000              ,64.337              ,57.545              ,61.409              ,61.701              ,64.784              ,65.794              ,77.732              ,69.036              ,65.292              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4093.451            ,4093.451            ,4193.292            ,37.159              ,6874.000            ,12445.000           ,0.000               
80, 25-04-2024 10:27:28, 52.000              ,27.000              ,0.000               ,30.000              ,17.000              ,0.000               ,0.000               ,1473.914            ,16.012              ,465.000             ,405.000             ,12.708              ,0.000               ,0.000               ,0.000               ,1.000               ,93.000              ,93.000              ,84.000              ,84.000              ,91.000              ,91.000              ,84.000              ,84.000              ,93.000              ,65.155              ,60.033              ,61.477              ,55.685              ,62.531              ,65.556              ,67.793              ,64.120              ,62.794              ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3494.410            ,3494.410            ,3494.410            ,3494.410            ,36.621              ,6870.000            ,12476.000           ,0.000               
80, 25-04-2024 10:27:29, 53.000              ,37.000              ,0.000               ,36.000              ,14.000              ,0.000               ,0.000               ,1473.914            ,16.012              ,1140.000            ,5500.990            ,25.513              ,0.000               ,0.000               ,0.000               ,1.000               ,94.000              ,94.000              ,82.000              ,82.000              ,84.000              ,84.000              ,81.000              ,81.000              ,94.000              ,54.579              ,27.870              ,49.535              ,23.256              ,32.523              ,39.473              ,39.751              ,28.194              ,36.898              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,32.304              ,6864.000            ,12481.000           ,0.000               
80, 25-04-2024 10:27:30, 53.000              ,17.000              ,0.000               ,11.000              ,4.000               ,0.000               ,0.000               ,1473.914            ,16.012              ,1140.000            ,5500.990            ,27.132              ,0.000               ,0.000               ,0.000               ,1.000               ,96.000              ,95.000              ,88.000              ,88.000              ,88.000              ,88.000              ,83.000              ,83.000              ,94.000              ,56.407              ,57.454              ,52.763              ,51.016              ,55.281              ,51.803              ,71.288              ,52.542              ,56.069              ,4193.293            ,4293.134            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,32.187              ,6817.000            ,12495.000           ,0.400               
80, 25-04-2024 10:27:31, 53.000              ,13.000              ,0.000               ,7.000               ,4.000               ,0.000               ,4.000               ,1488.664            ,16.012              ,540.000             ,810.000             ,17.498              ,0.000               ,0.000               ,0.000               ,1.000               ,94.000              ,94.000              ,85.000              ,85.000              ,89.000              ,89.000              ,82.000              ,82.000              ,94.000              ,95.909              ,93.743              ,95.045              ,93.660              ,94.669              ,94.126              ,95.263              ,94.567              ,94.623              ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,32.622              ,6902.000            ,12693.000           ,1.700               
80, 25-04-2024 10:27:32, 52.000              ,36.000              ,0.000               ,31.000              ,6.000               ,0.000               ,0.000               ,1488.789            ,16.012              ,540.000             ,810.000             ,15.459              ,0.000               ,0.000               ,0.000               ,1.000               ,96.000              ,96.000              ,87.000              ,87.000              ,91.000              ,91.000              ,94.000              ,94.000              ,95.000              ,87.346              ,81.556              ,88.350              ,78.528              ,82.263              ,84.635              ,87.428              ,82.791              ,84.112              ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3394.570            ,3394.570            ,3394.570            ,3494.410            ,3494.410            ,33.455              ,6920.000            ,12749.000           ,0.000               
80, 25-04-2024 10:27:33, 52.000              ,36.000              ,0.000               ,30.000              ,6.000               ,0.000               ,0.000               ,1488.789            ,16.012              ,510.000             ,810.000             ,15.709              ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,88.000              ,88.000              ,88.000              ,88.000              ,83.000              ,83.000              ,97.000              ,52.604              ,42.534              ,56.791              ,37.677              ,47.256              ,39.280              ,54.876              ,41.048              ,46.508              ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3494.410            ,3294.729            ,3294.729            ,3594.250            ,33.646              ,6951.000            ,12727.000           ,0.000               
80, 25-04-2024 10:27:34, 52.000              ,36.000              ,0.000               ,30.000              ,6.000               ,0.000               ,0.000               ,1488.789            ,16.012              ,495.000             ,810.000             ,16.259              ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,84.000              ,84.000              ,83.000              ,83.000              ,82.000              ,82.000              ,97.000              ,31.786              ,23.298              ,28.170              ,20.790              ,25.454              ,30.199              ,28.772              ,29.115              ,27.198              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,32.857              ,6960.000            ,12734.000           ,0.000               
80, 25-04-2024 10:27:35, 52.000              ,33.000              ,0.000               ,28.000              ,7.000               ,0.000               ,0.000               ,1488.789            ,16.012              ,450.000             ,810.000             ,16.391              ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,84.000              ,84.000              ,82.000              ,82.000              ,86.000              ,86.000              ,95.000              ,41.244              ,18.126              ,33.213              ,8.397               ,21.354              ,14.685              ,40.161              ,22.515              ,24.962              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,31.075              ,6970.000            ,12735.000           ,0.000               
80, 25-04-2024 10:27:36, 52.000              ,34.000              ,0.000               ,28.000              ,6.000               ,0.000               ,0.000               ,1488.789            ,16.012              ,435.000             ,810.000             ,16.504              ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,88.000              ,88.000              ,86.000              ,86.000              ,84.000              ,84.000              ,98.000              ,41.366              ,21.312              ,39.681              ,26.037              ,29.228              ,16.591              ,32.771              ,18.994              ,28.247              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,32.560              ,6960.000            ,12733.000           ,0.000               
80, 25-04-2024 10:27:37, 53.000              ,38.000              ,0.000               ,30.000              ,7.000               ,0.000               ,0.000               ,1485.102            ,16.012              ,960.000             ,5500.990            ,24.244              ,0.000               ,0.000               ,0.000               ,1.000               ,87.000              ,87.000              ,83.000              ,83.000              ,88.000              ,88.000              ,84.000              ,85.000              ,89.000              ,36.486              ,18.520              ,31.709              ,27.725              ,21.022              ,13.925              ,19.509              ,17.292              ,23.273              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,32.082              ,6956.000            ,12677.000           ,0.000               
80, 25-04-2024 10:27:38, 53.000              ,18.000              ,0.000               ,5.000               ,4.000               ,0.000               ,0.000               ,1484.602            ,16.012              ,960.000             ,5500.990            ,24.977              ,0.000               ,0.000               ,0.000               ,1.000               ,93.000              ,93.000              ,80.000              ,80.000              ,78.000              ,79.000              ,77.000              ,77.000              ,94.000              ,35.449              ,30.686              ,33.693              ,23.596              ,34.624              ,23.647              ,28.026              ,27.630              ,29.669              ,3893.772            ,3893.772            ,3893.772            ,3893.772            ,3893.772            ,3893.772            ,3893.772            ,3893.772            ,3893.772            ,25.776              ,6935.000            ,12666.000           ,N/A                 
80, 25-04-2024 10:27:39, 53.000              ,13.000              ,0.000               ,5.000               ,4.000               ,0.000               ,0.000               ,1484.602            ,16.012              ,420.000             ,810.000             ,17.538              ,0.000               ,0.000               ,0.000               ,1.000               ,83.000              ,83.000              ,79.000              ,79.000              ,87.000              ,87.000              ,77.000              ,77.000              ,87.000              ,26.658              ,15.575              ,25.206              ,7.965               ,19.333              ,11.492              ,24.320              ,15.535              ,18.261              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,23.828              ,6953.000            ,12685.000           ,N/A                 
80, 25-04-2024 10:27:40, 53.000              ,35.000              ,0.000               ,29.000              ,6.000               ,0.000               ,0.000               ,1484.602            ,16.012              ,405.000             ,810.000             ,16.064              ,0.000               ,0.000               ,0.000               ,1.000               ,76.000              ,76.000              ,74.000              ,74.000              ,72.000              ,72.000              ,79.000              ,79.000              ,79.000              ,17.341              ,12.280              ,13.874              ,8.781               ,12.781              ,7.797               ,11.893              ,13.713              ,12.307              ,4193.293            ,4293.134            ,4293.134            ,4293.134            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4293.134            ,20.188              ,6958.000            ,12687.000           ,N/A                 
80, 25-04-2024 10:27:41, 52.000              ,35.000              ,0.000               ,29.000              ,6.000               ,0.000               ,0.000               ,1484.602            ,16.012              ,390.000             ,810.000             ,16.548              ,0.000               ,0.000               ,0.000               ,1.000               ,73.000              ,73.000              ,71.000              ,71.000              ,68.000              ,68.000              ,75.000              ,76.000              ,76.000              ,14.353              ,14.773              ,13.944              ,6.721               ,8.828               ,6.664               ,9.121               ,13.040              ,10.930              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,19.313              ,6949.000            ,12674.000           ,N/A                 
80, 25-04-2024 10:27:42, 52.000              ,36.000              ,0.000               ,29.000              ,6.000               ,0.000               ,0.000               ,1484.602            ,16.012              ,375.000             ,810.000             ,16.453              ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,78.000              ,77.000              ,67.000              ,67.000              ,67.000              ,67.000              ,77.000              ,13.834              ,11.763              ,12.128              ,7.114               ,9.548               ,5.042               ,7.148               ,11.245              ,9.728               ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,18.101              ,6952.000            ,12673.000           ,N/A                 
80, 25-04-2024 10:27:43, 52.000              ,35.000              ,0.000               ,29.000              ,6.000               ,0.000               ,0.000               ,1484.602            ,16.012              ,375.000             ,810.000             ,16.642              ,0.000               ,0.000               ,0.000               ,1.000               ,76.000              ,76.000              ,74.000              ,74.000              ,73.000              ,73.000              ,74.000              ,75.000              ,75.000              ,17.243              ,13.958              ,20.229              ,9.163               ,13.263              ,7.287               ,14.158              ,13.740              ,13.630              ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,4193.293            ,20.008              ,6951.000            ,12674.000           ,N/A                 
