Number, Time, GPU1 temperature    ,GPU1 usage          ,GPU2 usage          ,GPU1 FB usage       ,GPU1 VID usage      ,GPU2 VID usage      ,GPU1 BUS usage      ,GPU1 memory usage   ,GPU2 memory usage   ,GPU1 core clock     ,GPU1 memory clock   ,GPU1 power          ,GPU1 temp limit     ,GPU1 power limit    ,GPU1 voltage limit  ,GPU1 no load limit  ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           
80, 24-04-2024 23:43:06, 52.000              ,38.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,465.000             ,810.000             ,14.533              ,0.000               ,0.000               ,0.000               ,1.000               ,72.000              ,72.000              ,64.000              ,64.000              ,61.000              ,62.000              ,61.000              ,61.000              ,74.000              ,11.061              ,2.560               ,6.252               ,5.137               ,4.042               ,2.526               ,3.808               ,8.330               ,5.464               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,14.568              ,4498.000            ,12439.000           ,N/A                 
80, 24-04-2024 23:43:07, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,510.000             ,810.000             ,15.173              ,0.000               ,0.000               ,0.000               ,1.000               ,69.000              ,69.000              ,64.000              ,64.000              ,62.000              ,62.000              ,64.000              ,64.000              ,69.000              ,8.548               ,2.963               ,6.087               ,3.558               ,4.460               ,2.821               ,2.454               ,10.336              ,5.153               ,4193.290            ,4293.130            ,4293.130            ,4293.130            ,4193.290            ,4293.130            ,4293.130            ,4293.130            ,4293.130            ,11.564              ,4499.000            ,12439.000           ,N/A                 
80, 24-04-2024 23:43:08, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,510.000             ,810.000             ,14.004              ,0.000               ,0.000               ,0.000               ,1.000               ,65.000              ,65.000              ,69.000              ,69.000              ,60.000              ,60.000              ,61.000              ,61.000              ,69.000              ,8.557               ,2.256               ,5.801               ,2.313               ,2.822               ,2.642               ,2.241               ,9.297               ,4.491               ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,11.059              ,4499.000            ,12439.000           ,N/A                 
80, 24-04-2024 23:43:09, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,510.000             ,810.000             ,13.730              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,63.000              ,63.000              ,69.000              ,72.000              ,61.000              ,61.000              ,72.000              ,8.145               ,3.332               ,6.212               ,2.431               ,4.074               ,2.622               ,2.511               ,9.320               ,4.831               ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,4293.134            ,10.926              ,4498.000            ,12439.000           ,N/A                 
80, 24-04-2024 23:43:10, 52.000              ,36.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,1020.000            ,5500.990            ,16.806              ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,63.000              ,63.000              ,60.000              ,60.000              ,62.000              ,62.000              ,67.000              ,6.085               ,1.886               ,4.598               ,2.635               ,2.314               ,2.203               ,1.136               ,8.557               ,3.677               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,13.702              ,4499.000            ,12438.000           ,N/A                 
80, 24-04-2024 23:43:11, 53.000              ,27.000              ,0.000               ,9.000               ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,1020.000            ,5500.990            ,24.208              ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,63.000              ,63.000              ,59.000              ,59.000              ,70.000              ,70.000              ,70.000              ,6.212               ,3.466               ,6.569               ,3.170               ,4.092               ,3.026               ,3.211               ,10.398              ,5.018               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,9.709               ,4500.000            ,12438.000           ,N/A                 
80, 24-04-2024 23:43:12, 53.000              ,10.000              ,0.000               ,4.000               ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,420.000             ,810.000             ,17.211              ,0.000               ,0.000               ,0.000               ,1.000               ,60.000              ,60.000              ,62.000              ,62.000              ,70.000              ,71.000              ,60.000              ,60.000              ,71.000              ,5.143               ,1.787               ,4.227               ,1.720               ,1.978               ,3.385               ,1.507               ,9.551               ,3.662               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,9.442               ,4500.000            ,12438.000           ,N/A                 
80, 24-04-2024 23:43:13, 52.000              ,35.000              ,0.000               ,23.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,420.000             ,810.000             ,14.008              ,0.000               ,0.000               ,0.000               ,1.000               ,63.000              ,63.000              ,63.000              ,63.000              ,60.000              ,60.000              ,70.000              ,70.000              ,70.000              ,8.927               ,4.018               ,7.030               ,6.084               ,4.729               ,10.189              ,5.088               ,14.273              ,7.542               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,13.027              ,4503.000            ,12437.000           ,N/A                 
80, 24-04-2024 23:43:14, 52.000              ,39.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,420.000             ,810.000             ,14.021              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,62.000              ,62.000              ,71.000              ,71.000              ,61.000              ,61.000              ,71.000              ,5.073               ,1.397               ,4.098               ,0.372               ,1.558               ,2.125               ,0.675               ,7.221               ,2.815               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,12.881              ,4504.000            ,12436.000           ,N/A                 
80, 24-04-2024 23:43:15, 52.000              ,39.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,450.000             ,810.000             ,13.982              ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,64.000              ,64.000              ,61.000              ,61.000              ,63.000              ,63.000              ,71.000              ,9.867               ,4.252               ,7.825               ,4.290               ,4.408               ,4.183               ,3.623               ,10.350              ,6.100               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,11.679              ,4504.000            ,12436.000           ,N/A                 
80, 24-04-2024 23:43:16, 52.000              ,39.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,480.000             ,810.000             ,13.695              ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,62.000              ,62.000              ,59.000              ,59.000              ,71.000              ,71.000              ,71.000              ,6.726               ,3.333               ,6.076               ,2.521               ,3.421               ,2.322               ,3.173               ,9.219               ,4.599               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,10.388              ,4503.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:17, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,495.000             ,405.000             ,11.024              ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,63.000              ,63.000              ,71.000              ,71.000              ,61.000              ,61.000              ,72.000              ,7.824               ,3.342               ,6.045               ,2.465               ,4.231               ,3.361               ,2.554               ,9.097               ,4.865               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,11.311              ,4506.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:18, 53.000              ,33.000              ,0.000               ,12.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,900.000             ,5500.990            ,23.519              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,63.000              ,63.000              ,59.000              ,59.000              ,71.000              ,71.000              ,71.000              ,4.594               ,1.706               ,3.654               ,1.470               ,2.777               ,1.572               ,1.126               ,8.686               ,3.198               ,4193.292            ,4193.292            ,4293.132            ,4193.292            ,4193.292            ,4193.292            ,4293.132            ,4293.132            ,4293.132            ,12.208              ,4506.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:19, 53.000              ,11.000              ,0.000               ,4.000               ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,405.000             ,810.000             ,23.818              ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,63.000              ,63.000              ,59.000              ,59.000              ,70.000              ,70.000              ,70.000              ,6.654               ,2.521               ,5.840               ,2.290               ,3.172               ,2.375               ,3.044               ,9.587               ,4.436               ,4193.292            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,10.289              ,4506.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:20, 52.000              ,30.000              ,0.000               ,22.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,450.000             ,810.000             ,13.854              ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,63.000              ,63.000              ,59.000              ,59.000              ,60.000              ,60.000              ,71.000              ,9.181               ,3.288               ,5.890               ,2.836               ,4.964               ,3.255               ,3.065               ,9.935               ,5.302               ,4293.132            ,4193.292            ,4293.132            ,4293.132            ,4193.292            ,4293.132            ,4193.292            ,4193.292            ,4293.132            ,10.346              ,4505.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:21, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,480.000             ,810.000             ,14.063              ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,63.000              ,63.000              ,59.000              ,59.000              ,63.000              ,63.000              ,68.000              ,7.311               ,2.215               ,6.874               ,1.797               ,2.558               ,3.422               ,1.659               ,9.127               ,4.370               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,11.381              ,4506.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:22, 52.000              ,38.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,510.000             ,810.000             ,15.389              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,62.000              ,62.000              ,60.000              ,60.000              ,71.000              ,71.000              ,71.000              ,7.186               ,3.577               ,5.776               ,2.922               ,3.127               ,3.167               ,2.885               ,10.487              ,4.891               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4193.292            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,12.635              ,4506.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:23, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,540.000             ,810.000             ,15.328              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,63.000              ,63.000              ,74.000              ,74.000              ,60.000              ,60.000              ,74.000              ,7.148               ,2.954               ,5.152               ,1.982               ,3.466               ,6.098               ,8.656               ,11.766              ,5.903               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,13.263              ,4507.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:24, 52.000              ,36.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,600.000             ,810.000             ,15.275              ,0.000               ,0.000               ,0.000               ,1.000               ,70.000              ,70.000              ,64.000              ,64.000              ,60.000              ,60.000              ,62.000              ,62.000              ,70.000              ,7.103               ,1.956               ,5.798               ,0.907               ,2.858               ,1.951               ,2.209               ,8.793               ,3.947               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,10.523              ,4507.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:25, 52.000              ,35.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,615.000             ,810.000             ,15.192              ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,63.000              ,63.000              ,61.000              ,61.000              ,61.000              ,61.000              ,75.000              ,10.088              ,3.709               ,6.594               ,2.587               ,3.675               ,3.551               ,3.074               ,10.002              ,5.410               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,10.962              ,4507.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:26, 53.000              ,42.000              ,0.000               ,22.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,1245.000            ,5500.990            ,27.041              ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,65.000              ,64.000              ,62.000              ,62.000              ,72.000              ,72.000              ,72.000              ,7.348               ,3.668               ,5.403               ,2.613               ,3.319               ,2.909               ,2.719               ,10.509              ,4.811               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,13.545              ,4506.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:27, 53.000              ,9.000               ,0.000               ,4.000               ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,1245.000            ,5500.990            ,26.401              ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,63.000              ,63.000              ,59.000              ,59.000              ,69.000              ,69.000              ,69.000              ,5.604               ,3.696               ,4.887               ,2.638               ,2.858               ,3.137               ,2.239               ,9.938               ,4.375               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,9.912               ,4507.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:28, 53.000              ,18.000              ,0.000               ,7.000               ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,495.000             ,810.000             ,17.433              ,0.000               ,0.000               ,0.000               ,1.000               ,66.000              ,66.000              ,63.000              ,63.000              ,59.000              ,59.000              ,62.000              ,62.000              ,66.000              ,5.448               ,1.751               ,5.060               ,0.797               ,1.996               ,1.882               ,1.325               ,8.762               ,3.378               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,9.779               ,4508.000            ,12435.000           ,N/A                 
80, 24-04-2024 23:43:29, 52.000              ,39.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,570.000             ,810.000             ,14.469              ,0.000               ,0.000               ,0.000               ,1.000               ,68.000              ,68.000              ,72.000              ,72.000              ,68.000              ,68.000              ,73.000              ,73.000              ,73.000              ,10.894              ,4.353               ,34.015              ,2.761               ,10.769              ,5.058               ,5.743               ,8.562               ,10.269              ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,17.910              ,4508.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:30, 52.000              ,40.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.813            ,16.012              ,585.000             ,810.000             ,14.637              ,0.000               ,0.000               ,0.000               ,1.000               ,80.000              ,80.000              ,77.000              ,78.000              ,69.000              ,69.000              ,70.000              ,70.000              ,80.000              ,11.786              ,6.639               ,56.214              ,3.379               ,15.044              ,5.851               ,8.011               ,9.157               ,14.510              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,23.456              ,4508.000            ,12434.000           ,N/A                 
80, 24-04-2024 23:43:31, 52.000              ,37.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1124.875            ,16.012              ,585.000             ,810.000             ,14.557              ,0.000               ,0.000               ,0.000               ,1.000               ,65.000              ,65.000              ,64.000              ,64.000              ,63.000              ,63.000              ,71.000              ,72.000              ,72.000              ,8.950               ,7.720               ,17.795              ,2.547               ,7.102               ,6.131               ,5.852               ,9.543               ,8.205               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,15.965              ,4505.000            ,12451.000           ,N/A                 
80, 24-04-2024 23:43:32, 52.000              ,38.000              ,0.000               ,29.000              ,0.000               ,0.000               ,1.000               ,1125.000            ,16.012              ,600.000             ,810.000             ,15.108              ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,64.000              ,64.000              ,64.000              ,64.000              ,63.000              ,63.000              ,75.000              ,12.010              ,5.008               ,12.263              ,5.549               ,9.401               ,4.863               ,7.418               ,10.906              ,8.427               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,14.006              ,4514.000            ,12453.000           ,N/A                 
80, 24-04-2024 23:43:33, 53.000              ,42.000              ,0.000               ,32.000              ,0.000               ,0.000               ,0.000               ,1125.000            ,16.012              ,1290.000            ,5500.990            ,27.242              ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,64.000              ,64.000              ,60.000              ,60.000              ,61.000              ,61.000              ,73.000              ,12.474              ,4.576               ,6.007               ,2.762               ,5.831               ,3.388               ,8.295               ,9.300               ,6.579               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,13.472              ,4509.000            ,12453.000           ,N/A                 
80, 24-04-2024 23:43:34, 54.000              ,15.000              ,0.000               ,5.000               ,0.000               ,0.000               ,0.000               ,1125.000            ,16.012              ,1290.000            ,5500.990            ,27.668              ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,64.000              ,64.000              ,60.000              ,60.000              ,72.000              ,72.000              ,72.000              ,5.955               ,2.282               ,7.080               ,0.901               ,2.100               ,1.709               ,2.930               ,9.197               ,4.019               ,4193.292            ,4193.292            ,4193.292            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,12.792              ,4509.000            ,12453.000           ,N/A                 
80, 24-04-2024 23:43:35, 53.000              ,10.000              ,0.000               ,4.000               ,0.000               ,0.000               ,0.000               ,1125.000            ,16.012              ,480.000             ,5000.980            ,23.947              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,63.000              ,63.000              ,60.000              ,60.000              ,69.000              ,69.000              ,69.000              ,8.323               ,5.569               ,8.177               ,3.506               ,6.465               ,5.712               ,6.666               ,12.226              ,7.080               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4293.132            ,4193.292            ,4193.292            ,4193.292            ,4293.132            ,11.950              ,4505.000            ,12440.000           ,N/A                 
80, 24-04-2024 23:43:36, 52.000              ,31.000              ,0.000               ,21.000              ,0.000               ,0.000               ,0.000               ,1125.500            ,16.012              ,450.000             ,810.000             ,15.814              ,0.000               ,0.000               ,0.000               ,1.000               ,63.000              ,63.000              ,64.000              ,64.000              ,61.000              ,61.000              ,74.000              ,74.000              ,74.000              ,8.196               ,3.510               ,11.603              ,2.347               ,7.038               ,4.324               ,4.851               ,11.472              ,6.668               ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,4293.132            ,12.355              ,4518.000            ,12453.000           ,N/A                 
80, 24-04-2024 23:43:37, 52.000              ,39.000              ,0.000               ,29.000              ,0.000               ,0.000               ,0.000               ,1125.551            ,16.012              ,495.000             ,810.000             ,15.493              ,0.000               ,0.000               ,0.000               ,1.000               ,72.000              ,72.000              ,63.000              ,63.000              ,61.000              ,60.000              ,61.000              ,61.000              ,73.000              ,8.259               ,1.781               ,8.055               ,1.301               ,7.263               ,3.829               ,2.543               ,7.628               ,5.082               ,4293.132            ,4293.132            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4293.132            ,13.091              ,4517.000            ,12448.000           ,N/A                 
80, 24-04-2024 23:43:38, 52.000              ,37.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1125.551            ,16.012              ,510.000             ,810.000             ,15.345              ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,65.000              ,65.000              ,82.000              ,82.000              ,62.000              ,62.000              ,82.000              ,8.441               ,3.766               ,7.868               ,1.749               ,5.812               ,3.050               ,3.696               ,8.533               ,5.364               ,4193.292            ,4293.132            ,4193.292            ,4293.132            ,4193.292            ,4293.132            ,4193.292            ,4293.132            ,4293.132            ,13.800              ,4518.000            ,12448.000           ,N/A                 
80, 24-04-2024 23:43:39, 52.000              ,39.000              ,0.000               ,29.000              ,0.000               ,0.000               ,1.000               ,1140.488            ,16.012              ,540.000             ,810.000             ,14.176              ,0.000               ,0.000               ,0.000               ,1.000               ,87.000              ,87.000              ,91.000              ,91.000              ,79.000              ,79.000              ,73.000              ,73.000              ,91.000              ,17.952              ,8.593               ,27.573              ,11.723              ,16.791              ,11.868              ,10.790              ,17.161              ,15.306              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,21.710              ,4528.000            ,12485.000           ,N/A                 
80, 24-04-2024 23:43:40, 52.000              ,39.000              ,0.000               ,29.000              ,0.000               ,0.000               ,1.000               ,1142.551            ,16.012              ,540.000             ,810.000             ,14.217              ,0.000               ,0.000               ,0.000               ,1.000               ,76.000              ,76.000              ,66.000              ,66.000              ,65.000              ,65.000              ,65.000              ,65.000              ,78.000              ,14.139              ,10.526              ,26.393              ,10.004              ,21.496              ,7.449               ,10.703              ,14.164              ,14.359              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,22.113              ,4552.000            ,12503.000           ,N/A                 
80, 24-04-2024 23:43:41, 52.000              ,40.000              ,0.000               ,29.000              ,0.000               ,0.000               ,2.000               ,1142.551            ,16.012              ,600.000             ,810.000             ,14.618              ,0.000               ,0.000               ,0.000               ,1.000               ,78.000              ,79.000              ,68.000              ,71.000              ,67.000              ,67.000              ,68.000              ,68.000              ,76.000              ,14.238              ,5.109               ,15.764              ,5.525               ,8.203               ,5.223               ,8.803               ,12.736              ,9.450               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,15.169              ,4549.000            ,12509.000           ,N/A                 
80, 24-04-2024 23:43:42, 53.000              ,34.000              ,0.000               ,12.000              ,0.000               ,0.000               ,1.000               ,1143.238            ,16.012              ,1305.000            ,5500.990            ,27.369              ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,65.000              ,65.000              ,63.000              ,64.000              ,63.000              ,63.000              ,75.000              ,10.997              ,7.737               ,17.216              ,5.497               ,10.476              ,3.518               ,9.257               ,11.887              ,9.573               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,16.495              ,4556.000            ,12514.000           ,N/A                 
80, 24-04-2024 23:43:43, 54.000              ,10.000              ,0.000               ,4.000               ,0.000               ,0.000               ,1.000               ,1143.801            ,16.012              ,1305.000            ,5500.990            ,27.189              ,0.000               ,0.000               ,0.000               ,1.000               ,65.000              ,65.000              ,76.000              ,76.000              ,64.000              ,64.000              ,64.000              ,64.000              ,76.000              ,12.793              ,5.109               ,17.922              ,4.596               ,8.463               ,11.352              ,9.073               ,14.113              ,10.428              ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,14.652              ,4556.000            ,12514.000           ,N/A                 
80, 24-04-2024 23:43:44, 53.000              ,31.000              ,0.000               ,17.000              ,0.000               ,0.000               ,2.000               ,1143.801            ,16.012              ,555.000             ,810.000             ,17.853              ,0.000               ,0.000               ,0.000               ,1.000               ,76.000              ,76.000              ,66.000              ,66.000              ,63.000              ,63.000              ,64.000              ,64.000              ,74.000              ,10.641              ,4.399               ,13.893              ,3.739               ,8.157               ,5.116               ,4.215               ,13.612              ,7.972               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,13.834              ,4557.000            ,12515.000           ,N/A                 
80, 24-04-2024 23:43:45, 53.000              ,40.000              ,0.000               ,29.000              ,0.000               ,0.000               ,2.000               ,1150.426            ,16.012              ,585.000             ,810.000             ,14.787              ,0.000               ,0.000               ,0.000               ,1.000               ,68.000              ,68.000              ,77.000              ,77.000              ,66.000              ,66.000              ,67.000              ,67.000              ,77.000              ,18.989              ,8.781               ,22.236              ,11.530              ,14.111              ,12.486              ,13.463              ,18.594              ,15.024              ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,21.672              ,4572.000            ,12542.000           ,N/A                 
80, 24-04-2024 23:43:46, 52.000              ,37.000              ,0.000               ,29.000              ,0.000               ,0.000               ,1.000               ,1150.738            ,16.012              ,585.000             ,810.000             ,14.863              ,0.000               ,0.000               ,0.000               ,1.000               ,65.000              ,65.000              ,66.000              ,66.000              ,62.000              ,62.000              ,72.000              ,72.000              ,72.000              ,8.560               ,4.426               ,15.195              ,5.027               ,5.287               ,3.382               ,5.169               ,9.759               ,7.100               ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,4193.290            ,15.477              ,4577.000            ,12531.000           ,N/A                 
80, 24-04-2024 23:43:47, 52.000              ,37.000              ,0.000               ,29.000              ,0.000               ,0.000               ,1.000               ,1150.738            ,16.012              ,600.000             ,810.000             ,14.638              ,0.000               ,0.000               ,0.000               ,1.000               ,64.000              ,64.000              ,64.000              ,64.000              ,61.000              ,61.000              ,72.000              ,72.000              ,72.000              ,9.089               ,3.592               ,15.725              ,3.487               ,7.530               ,4.088               ,4.052               ,10.413              ,7.247               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,14.172              ,4579.000            ,12540.000           ,N/A                 
80, 24-04-2024 23:43:48, 52.000              ,36.000              ,0.000               ,28.000              ,0.000               ,0.000               ,0.000               ,1150.738            ,16.012              ,600.000             ,810.000             ,15.040              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,63.000              ,63.000              ,60.000              ,60.000              ,70.000              ,70.000              ,69.000              ,6.779               ,2.111               ,8.114               ,0.153               ,3.135               ,1.457               ,1.279               ,9.258               ,4.036               ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,4193.292            ,11.863              ,4572.000            ,12530.000           ,N/A                 
