02, 07-04-2024 22:41:20, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 22:41:40, 72.000              ,49.000              ,20.000              ,0.000               ,1.000               ,2614.844            ,1800.000            ,6000.984            ,101.000             ,78.402              ,0.000               ,1.000               ,0.000               ,0.000               ,99.000              ,99.000              ,85.000              ,85.000              ,98.000              ,97.000              ,86.000              ,86.000              ,84.000              ,84.000              ,82.000              ,82.000              ,99.000              ,27.955              ,14.365              ,28.447              ,16.567              ,23.641              ,14.435              ,17.098              ,15.565              ,16.995              ,8.928               ,17.359              ,39.058              ,20.034              ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,28.290              ,8374.000            ,15448.000           ,58.800              ,34.816              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:41, 73.000              ,73.000              ,28.000              ,0.000               ,2.000               ,2647.660            ,1755.000            ,6000.984            ,89.000              ,79.953              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,85.000              ,85.000              ,92.000              ,91.000              ,85.000              ,85.000              ,83.000              ,83.000              ,81.000              ,81.000              ,95.000              ,31.120              ,16.159              ,29.368              ,17.776              ,22.468              ,15.204              ,19.504              ,12.633              ,13.211              ,9.387               ,19.958              ,46.201              ,21.083              ,3588.933            ,3588.933            ,3588.933            ,3588.933            ,3588.933            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3588.933            ,27.697              ,8392.000            ,15485.000           ,58.800              ,24.948              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:42, 73.000              ,77.000              ,28.000              ,0.000               ,2.000               ,2606.773            ,1815.000            ,6000.984            ,117.000             ,81.421              ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,87.000              ,87.000              ,96.000              ,96.000              ,85.000              ,85.000              ,84.000              ,84.000              ,81.000              ,81.000              ,96.000              ,29.145              ,15.515              ,26.683              ,17.973              ,22.068              ,13.899              ,16.173              ,10.373              ,13.283              ,11.105              ,17.212              ,45.901              ,19.944              ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,28.220              ,8390.000            ,15456.000           ,58.400              ,28.337              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:43, 73.000              ,77.000              ,27.000              ,0.000               ,2.000               ,2599.344            ,1770.000            ,6000.984            ,104.000             ,78.879              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,84.000              ,84.000              ,96.000              ,96.000              ,85.000              ,85.000              ,84.000              ,84.000              ,84.000              ,84.000              ,97.000              ,39.286              ,18.690              ,28.044              ,18.028              ,23.727              ,16.761              ,18.407              ,13.087              ,16.176              ,13.271              ,26.209              ,50.417              ,23.509              ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3489.240            ,3389.548            ,3489.240            ,27.252              ,8390.000            ,15405.000           ,57.500              ,43.468              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:44, 73.000              ,79.000              ,27.000              ,0.000               ,2.000               ,2603.609            ,1740.000            ,6000.984            ,103.000             ,77.138              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,95.000              ,83.000              ,83.000              ,92.000              ,92.000              ,84.000              ,84.000              ,83.000              ,83.000              ,80.000              ,80.000              ,95.000              ,29.301              ,13.483              ,26.169              ,16.382              ,19.689              ,12.315              ,15.410              ,9.581               ,11.342              ,8.813               ,17.348              ,42.034              ,18.489              ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,27.974              ,8387.000            ,15469.000           ,58.700              ,26.129              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:45, 73.000              ,76.000              ,25.000              ,0.000               ,2.000               ,2608.758            ,1755.000            ,6000.984            ,100.000             ,79.217              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,83.000              ,83.000              ,92.000              ,92.000              ,83.000              ,84.000              ,83.000              ,83.000              ,81.000              ,81.000              ,93.000              ,31.019              ,15.127              ,25.489              ,17.528              ,21.558              ,13.648              ,18.778              ,11.277              ,15.616              ,9.631               ,18.281              ,43.285              ,20.103              ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,27.282              ,8382.000            ,15437.000           ,59.300              ,19.091              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:46, 74.000              ,84.000              ,27.000              ,0.000               ,3.000               ,2623.578            ,1650.000            ,6000.984            ,102.000             ,80.733              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,82.000              ,82.000              ,94.000              ,94.000              ,83.000              ,83.000              ,85.000              ,85.000              ,80.000              ,80.000              ,94.000              ,41.330              ,21.446              ,36.027              ,24.311              ,29.164              ,22.210              ,27.002              ,19.491              ,25.955              ,17.285              ,26.657              ,56.871              ,28.979              ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,3289.855            ,27.900              ,8426.000            ,15468.000           ,56.400              ,45.185              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:47, 74.000              ,97.000              ,31.000              ,0.000               ,3.000               ,2623.703            ,1620.000            ,6000.984            ,99.000              ,79.910              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,84.000              ,84.000              ,90.000              ,90.000              ,84.000              ,84.000              ,83.000              ,83.000              ,82.000              ,82.000              ,95.000              ,55.015              ,45.299              ,49.737              ,45.986              ,48.132              ,43.080              ,46.635              ,42.803              ,42.780              ,41.085              ,52.049              ,69.243              ,48.487              ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,2292.929            ,27.537              ,8418.000            ,15433.000           ,59.000              ,20.057              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:48, 72.000              ,53.000              ,16.000              ,0.000               ,3.000               ,2706.199            ,1740.000            ,6000.984            ,119.000             ,54.482              ,0.000               ,1.000               ,0.000               ,0.000               ,99.000              ,99.000              ,86.000              ,86.000              ,94.000              ,94.000              ,88.000              ,88.000              ,85.000              ,85.000              ,86.000              ,86.000              ,96.000              ,55.234              ,17.591              ,37.726              ,21.119              ,32.848              ,16.633              ,35.086              ,13.546              ,25.719              ,14.642              ,38.427              ,58.698              ,30.606              ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3489.241            ,3588.934            ,3588.934            ,27.629              ,8454.000            ,15525.000           ,31.600              ,146.830             ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:49, 72.000              ,44.000              ,16.000              ,0.000               ,1.000               ,2407.215            ,1860.000            ,6000.984            ,81.000              ,68.727              ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,99.000              ,88.000              ,88.000              ,92.000              ,92.000              ,87.000              ,87.000              ,85.000              ,85.000              ,84.000              ,84.000              ,98.000              ,26.138              ,12.300              ,19.955              ,15.224              ,19.949              ,10.402              ,13.903              ,7.924               ,13.656              ,8.854               ,14.449              ,48.709              ,17.622              ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,3588.934            ,26.813              ,8441.000            ,15327.000           ,40.300              ,269.860             ,N/A                 ,N/A                 ,N/A                 
