02, 07-04-2024 23:33:28, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 23:33:49, 46.000              ,5.000               ,10.000              ,1.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.807               ,0.000               ,0.000               ,0.000               ,1.000               ,60.000              ,60.000              ,57.000              ,57.000              ,59.000              ,59.000              ,59.000              ,59.000              ,55.000              ,55.000              ,54.000              ,54.000              ,59.000              ,8.222               ,1.075               ,9.278               ,3.995               ,5.385               ,5.660               ,4.839               ,2.089               ,4.123               ,2.500               ,5.326               ,5.589               ,4.840               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,10.680              ,6579.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:50, 46.000              ,4.000               ,10.000              ,0.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.794               ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,58.000              ,58.000              ,58.000              ,58.000              ,58.000              ,58.000              ,55.000              ,55.000              ,56.000              ,56.000              ,62.000              ,9.427               ,3.216               ,10.010              ,4.174               ,5.276               ,3.375               ,6.318               ,3.675               ,4.165               ,2.093               ,6.332               ,6.032               ,5.341               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,11.542              ,6582.000            ,12019.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:51, 46.000              ,5.000               ,10.000              ,2.000               ,0.000               ,715.832             ,300.000             ,405.000             ,13.000              ,10.228              ,0.000               ,0.000               ,0.000               ,1.000               ,67.000              ,67.000              ,58.000              ,58.000              ,59.000              ,59.000              ,58.000              ,58.000              ,56.000              ,56.000              ,54.000              ,54.000              ,67.000              ,7.611               ,0.000               ,7.427               ,3.109               ,5.072               ,4.435               ,4.451               ,0.441               ,3.747               ,1.686               ,4.178               ,4.594               ,3.896               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,11.573              ,6580.000            ,12020.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:52, 46.000              ,11.000              ,13.000              ,11.000              ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.911               ,0.000               ,0.000               ,0.000               ,1.000               ,77.000              ,77.000              ,66.000              ,66.000              ,69.000              ,69.000              ,76.000              ,76.000              ,66.000              ,66.000              ,64.000              ,64.000              ,76.000              ,17.789              ,3.057               ,21.238              ,9.565               ,13.077              ,5.155               ,12.293              ,2.958               ,10.946              ,6.184               ,9.401               ,8.423               ,10.007              ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,22.175              ,6582.000            ,12017.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:53, 46.000              ,6.000               ,11.000              ,4.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.826               ,0.000               ,0.000               ,0.000               ,1.000               ,69.000              ,69.000              ,59.000              ,59.000              ,62.000              ,62.000              ,59.000              ,59.000              ,58.000              ,58.000              ,55.000              ,55.000              ,70.000              ,13.382              ,2.122               ,15.156              ,8.533               ,8.202               ,4.954               ,7.315               ,2.218               ,6.757               ,3.723               ,6.469               ,5.994               ,7.069               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,17.816              ,6582.000            ,12018.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:54, 46.000              ,4.000               ,10.000              ,0.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.917               ,0.000               ,0.000               ,0.000               ,1.000               ,59.000              ,59.000              ,57.000              ,57.000              ,58.000              ,58.000              ,57.000              ,57.000              ,54.000              ,54.000              ,56.000              ,56.000              ,59.000              ,7.181               ,0.119               ,7.997               ,3.242               ,7.356               ,4.598               ,4.710               ,1.279               ,3.703               ,1.954               ,4.430               ,4.728               ,4.275               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,11.784              ,6572.000            ,12013.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:55, 46.000              ,9.000               ,12.000              ,8.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,10.395              ,0.000               ,0.000               ,0.000               ,1.000               ,71.000              ,71.000              ,59.000              ,59.000              ,62.000              ,62.000              ,60.000              ,60.000              ,58.000              ,58.000              ,55.000              ,55.000              ,72.000              ,11.752              ,1.569               ,12.926              ,5.761               ,7.430               ,3.372               ,7.638               ,1.678               ,8.099               ,4.531               ,6.160               ,6.348               ,6.439               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,14.571              ,6573.000            ,12014.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:56, 46.000              ,6.000               ,11.000              ,4.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.651               ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,59.000              ,59.000              ,61.000              ,61.000              ,60.000              ,60.000              ,57.000              ,57.000              ,57.000              ,57.000              ,63.000              ,8.790               ,3.693               ,8.017               ,7.434               ,6.408               ,1.859               ,5.486               ,1.574               ,3.897               ,3.557               ,4.906               ,5.279               ,5.075               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,13.826              ,6578.000            ,12014.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:57, 46.000              ,4.000               ,10.000              ,0.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.849               ,0.000               ,0.000               ,0.000               ,1.000               ,81.000              ,81.000              ,70.000              ,70.000              ,76.000              ,76.000              ,70.000              ,70.000              ,68.000              ,68.000              ,66.000              ,66.000              ,81.000              ,14.319              ,4.326               ,18.919              ,6.466               ,10.815              ,4.489               ,7.345               ,1.515               ,10.815              ,3.048               ,12.543              ,8.053               ,8.554               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,20.062              ,6578.000            ,12012.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:58, 46.000              ,13.000              ,11.000              ,2.000               ,0.000               ,718.332             ,300.000             ,405.000             ,14.000              ,10.255              ,0.000               ,0.000               ,0.000               ,1.000               ,79.000              ,79.000              ,67.000              ,67.000              ,79.000              ,79.000              ,67.000              ,67.000              ,64.000              ,64.000              ,61.000              ,61.000              ,79.000              ,14.861              ,4.352               ,13.709              ,9.317               ,9.621               ,3.541               ,6.684               ,17.840              ,9.962               ,2.699               ,6.627               ,8.208               ,8.952               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,21.987              ,6570.000            ,11963.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
